Format,OpenTRACK,,,,,,
Name,2025 Autocross,,,,,,
Country,USA,,,,,,
City,"Brooklyn, Michigan",,,,,,
17,0,0,-0.15,296.9,0,1,1
17,0,0,-0.24,296.9,0,1,1
17,0,0,0.05,296.9,0,1,1
17,0,0,0.13,296.9,0,1,1
17,0,0,0.25,296.9,0,1,1
17,0,0,-0.23,296.9,0,1,1
17,0,0,0.16,296.9,0,1,1
17,0,0,0.15,296.9,0,1,1
17,0,0,0.19,296.9,0,1,1
17,0,0,-0.12,296.9,0,1,1
17,0,0,-0.18,296.9,0,1,1
17,0,0,-0.22,296.9,0,1,1
17,0,0,-0.18,296.9,0,1,1
17,0,0,0.17,296.9,0,1,1
17,0,0,0.23,296.9,0,1,1
17,0,0,0.33,296.9,0,1,1
17,0,0,0.18,296.9,0,1,1
17,0,0,-0.14,296.9,0,1,1
17,0,0,0.12,296.9,0,1,1
17,0,0,-0.22,296.9,0,1,1
17,0,0,-0.53,296.9,0,1,1
17,0,0,-0.42,296.9,0,1,1
17,0,0,-0.23,296.9,0,1,1
17,0,0,-0.19,296.9,0,1,1
17,0,0,-0.11,296.9,0,1,1
17,0,0,0.11,296.9,0,1,1
17,0,0,0.13,296.9,0,1,1
17,0,0,0.26,296.9,0,1,1
17,0,0,0.1,296.9,0,1,1
17,0,0,0.08,296.9,0,1,1
17,0,0,-0.14,296.9,0,1,1
17,0,0,-0.34,296.9,0,1,1
17,0,0,-0.27,296.9,0,1,1
17,0,0,-0.19,296.9,0,1,1
17,0,0,0,296.9,0,1,1
17,0,0,0.18,296.9,0,1,1
17,0,0,0.21,296.9,0,1,1
17,0,0,0.03,296.9,0,1,1
17,0,0,-0.01,296.9,0,1,1
17,0,0,-0.3,296.9,0,1,1
17,0,0,-0.12,296.9,0,1,1
17,0,0,-0.12,296.9,0,1,1
17,0,0,-0.04,296.9,0,1,1
17,0,0,-0.3,296.9,0,1,1
17,0,0,-0.11,296.9,0,1,1
17,0,0,-0.13,296.9,0,1,1
17,0,0,0.19,296.9,0,1,1
17,0,0,0.29,296.9,0,1,1
17,0,0,0.29,296.9,0,1,1
17,0,0,0.18,296.9,0,1,1
17,0,0,-0.21,296.9,0,1,1
17,0,0,-0.25,296.9,0,1,1
17,0,0,-0.38,296.9,0,1,1
17,0,0,-0.01,296.9,0,1,1
17,0,0,-0.04,296.9,0,1,1
17,0,0,0.27,296.9,0,1,1
17,0,0,0.14,296.9,0,1,1
17,0,0,0.17,296.9,0,1,1
17,0,0,0.05,296.9,0,1,1
17,0,0,-0.24,296.9,0,1,1
17,0,0,-0.21,296.9,0,1,1
17,0,0,-0.29,296.9,0,1,1
17,0,0,-0.16,296.9,0,1,1
17,0,0,0.13,296.9,0,1,1
17,0,0,0.17,296.9,0,1,1
17,0,0,0.14,296.9,0,1,1
17,0,0,0.24,296.9,0,1,1
17,0,0,0.11,296.9,0,1,1
17,0,0,-0.04,296.9,0,1,1
17,0,0,-0.32,296.9,0,1,1
17,0,0,-0.11,296.9,0,1,1
17,0,0,-0.06,296.9,0,1,1
17,0,0,0.19,296.9,0,1,1
17,0,0,0.16,296.9,0,1,1
17,0,0,0.24,296.9,0,1,1
17,0,0,-0.11,296.9,0,1,1
17,0,0,-0.22,296.9,0,1,1
17,0,0,-0.25,296.9,0,1,1
17,0,0,-0.31,296.9,0,1,1
17,0,0,0.16,296.9,0,1,1
17,0,0,0.23,296.9,0,1,1
17,0,0,0.49,296.9,0,1,1
17,0,0,-0.22,296.9,0,1,1
17,0,0,0.01,296.9,0,1,1
17,0,0,-0.24,296.9,0,1,1
17,0,0,-0.24,296.9,0,1,1
17,0,0,-0.28,296.92,0,1,1
17,0,0,0.31,296.96,0,1,1
17,0,0,0.17,297,0,1,1
17,0,0,0.3,297,0,1,1
17,0,0,-0.21,297,0,1,1
17,0,0,-0.1,297,0,1,1
17,0,0,-0.17,297,0,1,1
17,0,0,-0.08,297,0,1,1
17,0,0,-0.18,297,0,1,1
17,0,0,-0.28,297,0,1,1
17,0,0,0.03,297,0,1,1
17,0,0,0.18,297,0,1,1
17,0,0,-0.02,297,0,1,1
17,0,0,0.19,297,0,1,1
17,0,0,0.01,297,0,1,1
17,0,0,-0.21,296.98,0,1,1
17,0,0,-0.37,296.94,0,1,1
17,0,0,-0.19,296.9,0,1,1
17,0,0,-0.3,296.9,0,1,1
17,0,0,-0.08,296.9,0,1,1
17,0,0,0.27,296.9,0,1,1
17,0,0,0.15,296.9,0,1,1
17,0,0,0.17,296.9,0,1,1
17,0,0,-0.02,296.9,0,1,1
17,0,0,-0.08,296.9,0,1,1
17,0,0,-0.08,296.92,0,1,1
17,0,0,-0.16,296.96,0,1,1
17,0,0,0.08,297,0,1,1
17,0,0,0.17,297,0,1,1
17,0,0,-0.1,297,0,1,1
17,0,0,-0.33,297,0,1,1
17,0,0,-0.04,297,0,1,1
17,0,0,0.04,297,0,1,1
17,0,0,0.33,297,0,1,1
17,0,0,0.22,297,0,1,1
17,0,0,0.2,297,0,1,1
17,0,0,0.09,297,0,1,1
17,0,0,-0.25,297,0,1,1
17,0,0,-0.24,297,0,1,1
17,0,0,-0.39,297,0,1,1
17,0,0,-0.04,297,0,1,1
17,0,0,0.08,297,0,1,1
17,0,0,0.15,297,0,1,1
17,0,0,0.22,297,0,1,1
17,0,0,0.13,297,0,1,1
17,0,0,-0.11,297,0,1,1
17,0,0,-0.25,297,0,1,1
17,0,0,-0.24,297,0,1,1
17,0,0,-0.17,297,0,1,1
17,0,0,-0.23,297,0,1,1
17,0,0,0,297,0,1,1
17,0,0,0.17,297,0,1,1
17,0,0,0.29,297,0,1,1
17,0,0,-0.03,297,0,1,1
17,0,0,-0.08,297,0,1,1
17,0,0,-0.17,297,0,1,1
17,0,0,-0.29,297,0,1,1
17,0,0,-0.02,297,0,1,1
17,0,0,0.01,297,0,1,1
17,0,0,0.31,297,0,1,1
17,0,0,0.19,297,0,1,1
17,0,0,0.25,297,0,1,1
17,0,0,0.07,297,0,1,1
17,0,0,-0.21,297,0,1,1
17,0,0,-0.23,297,0,1,1
17,0,0,-0.37,297,0,1,1
17,0,0,-0.03,297,0,1,1
17,0,0,-0.03,297,0,1,1
17,0,0,0.26,297,0,1,1
17,0,0,0.26,297,0,1,1
17,0,0,0.26,297,0,1,1
17,0,0,0.21,297,0,1,1
17,0,0,-0.19,297,0,1,1
17,0,0,-0.21,297,0,1,1
17,0,0,-0.41,297,0,1,1
17,0,0,-0.21,297,0,1,1
17,0,0,-0.17,297,0,1,1
17,0,0,0,297,0,1,1
17,0,0,0.15,297,0,1,1
17,0,0,0.21,297,0,1,1
17,0,0,0.24,297,0,1,1
17,0,0,-0.03,297,0,1,1
17,0,0,-0.08,297,0,1,1
17,0,0,-0.22,297,0,1,1
17,0,0,-0.35,297,0,1,1
17,0,0,-0.32,297,0,1,1
17,0,0,-0.18,297,0,1,1
17,0,0,0.03,297,0,1,1
17,0,0,0.15,297,0,1,1
17,0,0,0.26,297,0,1,1
17,0,0,0.14,297,0,1,1
17,0,0,0.13,297,0,1,1
17,0,0,-0.06,297,0,1,1
17,0,0,-0.22,297,0,1,1
17,0,0,-0.27,297,0,1,1
17,0,0,-0.21,297,0,1,1
17,0,0,0.03,297,0,1,1
17,0,0,0.13,297,0,1,1
17,0,0,0.37,297,0,1,1
17,0,0,0.17,297,0,1,1
17,0,0,0.16,297,0,1,1
17,0,0,-0.41,297,0,1,1
17,0,0,-0.19,297,0,1,1
17,0,0,-0.23,297,0,1,1
17,0,0,-0.09,297,0,1,1
17,0,0,0.2,297.02,0,1,1
17,0,0,-0.03,297.06,0,1,1
17,0,0,-0.14,297.1,0,1,1
17,0,0,-0.2,297.1,0,1,1
17,0,0,-0.32,297.1,0,1,1
17,0,0,-0.45,297.1,0,1,1
17,0,0,0.37,297.1,0,1,1
17,0,0,0.13,297.1,0,1,1
17,0,0,0.37,297.1,0,1,1
17,0,0,0.03,297.1,0,1,1
17,0,0,-0.22,297.1,0,1,1
17,0,0,-0.17,297.1,0,1,1
17,0,0,0.1,297.1,0,1,1
17,0,0,0.19,297.1,0,1,1
17,0,0,0.23,297.1,0,1,1
17,0,0,0.17,297.1,0,1,1
17,0,0,-0.1,297.1,0,1,1
17,0,0,-0.19,297.1,0,1,1
17,0,0,-0.32,297.1,0,1,1
17,0,0,-0.19,297.1,0,1,1
17,0,0,-0.18,297.1,0,1,1
17,0,0,0.07,297.1,0,1,1
17,0,0,0.13,297.1,0,1,1
17,0,0,0.24,297.1,0,1,1
17,0,0,0.11,297.1,0,1,1
17,0,0,-0.07,297.1,0,1,1
17,0,0,-0.14,297.1,0,1,1
17,0,0,-0.31,297.1,0,1,1
17,0,0,-0.07,297.1,0,1,1
17,0,0,-0.06,297.1,0,1,1
17,0,0,0.02,297.1,0,1,1
17,0,0,0.16,297.1,0,1,1
17,0,0,0.22,297.1,0,1,1
17,0,0,-0.27,297.1,0,1,1
17,0,0,-0.23,297.1,0,1,1
17,0,0,-0.27,297.1,0,1,1
17,0,0,-0.18,297.1,0,1,1
17,0,0,0.28,297.1,0,1,1
17,0,0,0,297.1,0,1,1
17,0,0,0.3,297.1,0,1,1
17,0,0,-0.17,297.1,0,1,1
17,0,0,-0.48,297.1,0,1,1
17,0,0,-0.38,297.1,0,1,1
17,0,0,-0.15,297.1,0,1,1
17,0,0,0,297.1,0,1,1
17,0,0,0.26,297.1,0,1,1
17,0,0,0.16,297.1,0,1,1
17,0,0,0.2,297.1,0,1,1
17,0,0,0.03,297.1,0,1,1
17,0,0,-0.15,297.1,0,1,1
17,0,0,-0.23,297.1,0,1,1
17,0,0,-0.3,297.1,0,1,1
17,0,0,-0.17,297.1,0,1,1
17,0,0,-0.08,297.1,0,1,1
17,0,0,0.13,297.1,0,1,1
17,0,0,0.17,297.1,0,1,1
17,0,0,0.25,297.1,0,1,1
17,0,0,-0.08,297.1,0,1,1
17,0,0,-0.11,297.1,0,1,1
17,0,0,-0.27,297.1,0,1,1
17,0,0,-0.21,297.1,0,1,1
17,0,0,0.31,297.1,0,1,1
17,0,0,0.22,297.1,0,1,1
17,0,0,0.38,297.1,0,1,1
17,0,0,0.05,297.1,0,1,1
17,0,0,-0.09,297.1,0,1,1
17,0,0,-0.5,297.1,0,1,1
17,0,0,-0.06,297.1,0,1,1
17,0,0,0.03,297.1,0,1,1
17,0,0,-0.17,297.1,0,1,1
17,0,0,-0.43,297.1,0,1,1
17,0,0,-0.19,297.1,0,1,1
17,0,0,-0.12,297.1,0,1,1
17,0,0,-0.22,297.1,0,1,1
17,0,0,-0.23,297.1,0,1,1
17,0,0,0.19,297.12,0,1,1
17,0,0,-0.09,297.16,0,1,1
17,0,0,-0.2,297.2,0,1,1
17,0,0,-0.38,297.2,0,1,1
17,0,0,-0.26,297.2,0,1,1
17,0,0,-0.06,297.2,0,1,1
17,0,0,0.11,297.2,0,1,1
17,0,0,0.25,297.2,0,1,1
17,0,0,0.1,297.2,0,1,1
17,0,0,0.11,297.2,0,1,1
17,0,0,-0.16,297.2,0,1,1
17,0,0,-0.41,297.2,0,1,1
17,0,0,-0.3,297.2,0,1,1
17,0,0,-0.13,297.2,0,1,1
17,0,0,0.12,297.2,0,1,1
17,0,0,0.22,297.2,0,1,1
17,0,0,0.31,297.2,0,1,1
17,0,0,-0.06,297.2,0,1,1
17,0,0,-0.14,297.2,0,1,1
17,0,0,-0.42,297.2,0,1,1
17,0,0,-0.08,297.2,0,1,1
17,0,0,0.14,297.2,0,1,1
17,0,0,0.3,297.2,0,1,1
17,0,0,0.2,297.2,0,1,1
17,0,0,0.19,297.2,0,1,1
17,0,0,-0.09,297.2,0,1,1
17,0,0,-0.18,297.2,0,1,1
17,0,0,0.22,297.2,0,1,1
17,0,0,-0.29,297.2,0,1,1
17,0,0,0.13,297.2,0,1,1
17,0,0,-0.21,297.2,0,1,1
17,0,0,-0.15,297.2,0,1,1
17,0,0,-0.33,297.2,0,1,1
17,0,0,-0.1,297.2,0,1,1
17,0,0,-0.29,297.2,0,1,1
17,0,0,0.12,297.2,0,1,1
17,0,0,-0.12,297.2,0,1,1
17,0,0,-0.18,297.2,0,1,1
17,0,0,-0.27,297.2,0,1,1
17,0,0,-0.14,297.2,0,1,1
17,0,0,0.06,297.2,0,1,1
17,0,0,0.22,297.2,0,1,1
17,0,0,-0.07,297.2,0,1,1
17,0,0,-0.1,297.2,0,1,1
17,0,0,0.29,297.2,0,1,1
17,0,0,0.06,297.2,0,1,1
17,0,0,0.03,297.2,0,1,1
17,0,0,-0.2,297.2,0,1,1
17,0,0,-0.13,297.2,0,1,1
17,0,0,-0.22,297.2,0,1,1
17,0,0,0.13,297.2,0,1,1
17,0,0,0.14,297.2,0,1,1
17,0,0,0.2,297.2,0,1,1
17,0,0,-0.12,297.2,0,1,1
17,0,0,0.05,297.2,0,1,1
17,0,0,-0.03,297.2,0,1,1
17,0,0,-0.41,297.2,0,1,1
17,0,0,-0.17,297.2,0,1,1
17,0,0,-0.2,297.2,0,1,1
17,0,0,-0.26,297.2,0,1,1
17,0,0,0.12,297.22,0,1,1
17,0,0,0.18,297.26,0,1,1
17,0,0,0.35,297.3,0,1,1
17,0,0,-0.16,297.3,0,1,1
17,0,0,0.13,297.3,0,1,1
17,0,0,-0.07,297.3,0,1,1
17,0,0,-0.31,297.3,0,1,1
17,0,0,-0.43,297.3,0,1,1
17,0,0,-0.44,297.3,0,1,1
17,0,0,0.04,297.3,0,1,1
17,0,0,0.05,297.3,0,1,1
17,0,0,0.18,297.3,0,1,1
17,0,0,0.1,297.3,0,1,1
17,0,0,0.13,297.3,0,1,1
17,0,0,-0.23,297.3,0,1,1
17,0,0,-0.23,297.3,0,1,1
17,0,0,-0.21,297.3,0,1,1
17,0,0,-0.16,297.3,0,1,1
17,0,0,0.07,297.3,0,1,1
17,0,0,0.27,297.3,0,1,1
17,0,0,0.22,297.3,0,1,1
17,0,0,0.01,297.3,0,1,1
17,0,0,-0.11,297.3,0,1,1
17,0,0,-0.3,297.3,0,1,1
17,0,0,-0.08,297.3,0,1,1
17,0,0,-0.08,297.3,0,1,1
17,0,0,0.18,297.3,0,1,1
17,0,0,-0.07,297.3,0,1,1
17,0,0,0.22,297.3,0,1,1
17,0,0,0.14,297.3,0,1,1
17,0,0,-0.19,297.3,0,1,1
17,0,0,-0.34,297.3,0,1,1
17,0,0,-0.38,297.3,0,1,1
17,0,0,0.03,297.3,0,1,1
17,0,0,0.08,297.3,0,1,1
17,0,0,0,297.3,0,1,1
17,0,0,0.17,297.3,0,1,1
17,0,0,0.16,297.3,0,1,1
17,0,0,-0.06,297.3,0,1,1
17,0,0,-0.29,297.3,0,1,1
17,0,0,-0.33,297.3,0,1,1
17,0,0,-0.27,297.3,0,1,1
17,0,0,0.09,297.3,0,1,1
17,0,0,0.07,297.3,0,1,1
17,0,0,0.26,297.3,0,1,1
17,0,0,0.09,297.3,0,1,1
17,0,0,0.04,297.3,0,1,1
17,0,0,-0.19,297.3,0,1,1
17,0,0,-0.19,297.3,0,1,1
17,0,0,-0.28,297.3,0,1,1
17,0,0,-0.16,297.3,0,1,1
17,0,0,0.02,297.3,0,1,1
17,0,0,0.19,297.3,0,1,1
17,0,0,0.25,297.3,0,1,1
17,0,0,0.16,297.3,0,1,1
17,0,0,0.21,297.3,0,1,1
17,0,0,0.16,297.3,0,1,1
17,0,0,0.15,297.3,0,1,1
17,0,0,0.07,297.3,0,1,1
17,0,0,0.17,297.3,0,1,1
17,0,0,-0.15,297.32,0,1,1
17,0,0,-0.27,297.36,0,1,1
17,0,0,0.15,297.4,0,1,1
17,0,0,0.28,297.4,0,1,1
17,0,0,-0.25,297.4,0,1,1
17,0,0,-0.25,297.38,0,1,1
17,0,0,0.25,297.34,0,1,1
17,0,0,-0.26,297.3,0,1,1
17,0,0,0.33,297.3,0,1,1
17,0,0,-0.36,297.3,0,1,1
17,0,0,0.38,297.3,0,1,1
17,0,0,-0.23,297.3,0,1,1
17,0,0,0.3,297.3,0,1,1
17,0,0,-0.41,297.3,0,1,1
17,0,0,0.25,297.3,0,1,1
17,0,0,-0.6,297.32,0,1,1
17,0,0,0.46,297.36,0,1,1
17,0,0,-0.4,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,0.58,297.4,0,1,1
17,0,0,-0.53,297.4,0,1,1
17,0,0,0.51,297.4,0,1,1
17,0,0,0.1,297.4,0,1,1
17,0,0,-0.56,297.4,0,1,1
17,0,0,0.38,297.4,0,1,1
17,0,0,0.3,297.4,0,1,1
17,0,0,-0.51,297.4,0,1,1
17,0,0,0.56,297.4,0,1,1
17,0,0,0.16,297.4,0,1,1
17,0,0,-0.62,297.4,0,1,1
17,0,0,0,297.4,0,1,1
17,0,0,0.81,297.4,0,1,1
17,0,0,-0.58,297.4,0,1,1
17,0,0,-0.3,297.4,0,1,1
17,0,0,0.42,297.4,0,1,1
17,0,0,-0.33,297.4,0,1,1
17,0,0,0.69,297.4,0,1,1
17,0,0,0.2,297.4,0,1,1
17,0,0,-0.5,297.4,0,1,1
17,0,0,-0.52,297.4,0,1,1
17,0,0,0.13,297.4,0,1,1
17,0,0,0.72,297.4,0,1,1
17,0,0,0.3,297.4,0,1,1
17,0,0,-0.26,297.4,0,1,1
17,0,0,-0.47,297.4,0,1,1
17,0,0,-0.6,297.4,0,1,1
17,0,0,-0.11,297.4,0,1,1
17,0,0,0.3,297.4,0,1,1
17,0,0,0.29,297.4,0,1,1
17,0,0,0.51,297.4,0,1,1
17,0,0,0.62,297.4,0,1,1
17,0,0,0.38,297.4,0,1,1
17,0,0,0.37,297.4,0,1,1
17,0,0,0.28,297.4,0,1,1
17,0,0,0.06,297.4,0,1,1
17,0,0,-0.1,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,-0.19,297.4,0,1,1
17,0,0,0.03,297.4,0,1,1
17,0,0,0.34,297.4,0,1,1
17,0,0,-0.25,297.4,0,1,1
17,0,0,-0.11,297.4,0,1,1
17,0,0,-0.18,297.4,0,1,1
17,0,0,-0.03,297.4,0,1,1
17,0,0,0.11,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,0.04,297.4,0,1,1
17,0,0,-0.14,297.4,0,1,1
17,0,0,-0.07,297.4,0,1,1
17,0,0,-0.04,297.4,0,1,1
17,0,0,0,297.4,0,1,1
17,0,0,0,297.4,0,1,1
17,0,0,0.02,297.4,0,1,1
17,0,0,-0.07,297.4,0,1,1
17,0,0,-0.05,297.4,0,1,1
17,0,0,0.2,297.4,0,1,1
17,0,0,0.02,297.4,0,1,1
17,0,0,0.14,297.4,0,1,1
17,0,0,-0.29,297.4,0,1,1
17,0,0,0.11,297.4,0,1,1
17,0,0,0.05,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,-0.1,297.4,0,1,1
17,0,0,0.02,297.4,0,1,1
17,0,0,-0.07,297.4,0,1,1
17,0,0,-0.03,297.4,0,1,1
17,0,0,-0.06,297.4,0,1,1
17,0,0,0.06,297.4,0,1,1
17,0,0,-0.07,297.4,0,1,1
17,0,0,-0.02,297.4,0,1,1
17,0,0,0.13,297.4,0,1,1
17,0,0,-0.2,297.4,0,1,1
17,0,0,-0.1,297.4,0,1,1
17,0,0,0.09,297.4,0,1,1
17,0,0,0.35,297.4,0,1,1
17,0,0,0.1,297.4,0,1,1
17,0,0,0.1,297.4,0,1,1
17,0,0,-0.06,297.4,0,1,1
17,0,0,0.09,297.4,0,1,1
17,0,0,0.14,297.4,0,1,1
17,0,0,-0.34,297.4,0,1,1
17,0,0,-0.14,297.4,0,1,1
17,0,0,-0.35,297.4,0,1,1
17,0,0,-0.12,297.4,0,1,1
17,0,0,-0.16,297.4,0,1,1
17,0,0,0.01,297.4,0,1,1
17,0,0,0.25,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,0.13,297.4,0,1,1
17,0,0,-0.01,297.4,0,1,1
17,0,0,-0.37,297.4,0,1,1
17,0,0,0.28,297.4,0,1,1
17,0,0,0.56,297.4,0,1,1
17,0,0,-0.02,297.4,0,1,1
17,0,0,-0.08,297.4,0,1,1
17,0,0,-0.57,297.4,0,1,1
17,0,0,-0.54,297.4,0,1,1
17,0,0,-0.36,297.4,0,1,1
17,0,0,-0.09,297.4,0,1,1
17,0,0,0.42,297.4,0,1,1
17,0,0,0.58,297.4,0,1,1
17,0,0,-0.67,297.4,0,1,1
17,0,0,-0.02,297.4,0,1,1
17,0,0,0.5,297.4,0,1,1
17,0,0,-0.48,297.4,0,1,1
17,0,0,0.44,297.4,0,1,1
17,0,0,-0.45,297.4,0,1,1
17,0,0,0.41,297.4,0,1,1
17,0,0,0.11,297.4,0,1,1
17,0,0,-0.25,297.4,0,1,1
17,0,0,-0.16,297.4,0,1,1
17,0,0,0.18,297.4,0,1,1
17,0,0,-0.31,297.4,0,1,1
17,0,0,0.32,297.4,0,1,1
17,0,0,-0.55,297.4,0,1,1
17,0,0,-0.21,297.4,0,1,1
17,0,0,-0.09,297.4,0,1,1
17,0,0,0,297.4,0,1,1
17,0,0,0.19,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,0.27,297.4,0,1,1
17,0,0,0.1,297.4,0,1,1
17,0,0,-0.23,297.4,0,1,1
17,0,0,-0.02,297.4,0,1,1
17,0,0,0.32,297.4,0,1,1
17,0,0,-0.09,297.4,0,1,1
17,0,0,0.09,297.4,0,1,1
17,0,0,-0.22,297.4,0,1,1
17,0,0,-0.2,297.4,0,1,1
17,0,0,0.25,297.4,0,1,1
17,0,0,-0.16,297.4,0,1,1
17,0,0,-0.13,297.4,0,1,1
17,0,0,0.24,297.4,0,1,1
17,0,0,0.06,297.4,0,1,1
17,0,0,-0.23,297.4,0,1,1
17,0,0,0.11,297.4,0,1,1
17,0,0,0.22,297.4,0,1,1
17,0,0,-0.24,297.4,0,1,1
17,0,0,-0.19,297.4,0,1,1
17,0,0,0.29,297.4,0,1,1
17,0,0,0.05,297.4,0,1,1
17,0,0,-0.23,297.4,0,1,1
17,0,0,0.18,297.4,0,1,1
17,0,0,0.14,297.4,0,1,1
17,0,0,-0.29,297.4,0,1,1
17,0,0,-0.22,297.4,0,1,1
17,0,0,0.22,297.4,0,1,1
17,0,0,-0.02,297.4,0,1,1
17,0,0,-0.28,297.4,0,1,1
17,0,0,0.22,297.4,0,1,1
17,0,0,0.3,297.4,0,1,1
17,0,0,-0.29,297.4,0,1,1
17,0,0,-0.03,297.4,0,1,1
17,0,0,0.21,297.4,0,1,1
17,0,0,-0.15,297.4,0,1,1
17,0,0,-0.04,297.4,0,1,1
17,0,0,0.13,297.4,0,1,1
17,0,0,0.12,297.4,0,1,1
17,0,0,-0.33,297.4,0,1,1
17,0,0,0.15,297.4,0,1,1
17,0,0,0.24,297.4,0,1,1
17,0,0,-0.24,297.4,0,1,1
17,0,0,-0.1,297.4,0,1,1
17,0.2,0,0.32,297.4,0,1,1
17,0.5,0,-0.04,297.4,0,1,1
17,0.7,0,-0.15,297.4,0,1,1
17,0.9,0,0.34,297.4,0,1,1
17,1.2,0,-0.06,297.4,0,1,1
17,1.4,0,-0.14,297.4,0,1,1
17,1.7,0,0.11,297.4,0,1,1
17,1.9,0,-0.03,297.38,0,1,1
17,2.1,0,0.18,297.34,0,1,1
17,2.4,0,0.12,297.3,0,1,1
17,2.6,2.16,-0.05,297.3,0,1,1
17,2.8,2.16,0.11,297.3,0,1,1
17,3,2.16,-0.31,297.3,0,1,1
17,3.2,2.16,0.1,297.3,0,1,1
17,3.4,2.52,-0.19,297.3,0,1,1
17,3.7,2.52,-0.01,297.3,0,1,1
17,4,2.88,0.19,297.3,0,1,1
17,4.2,3.24,-0.14,297.3,0,1,1
17,4.5,3.6,0.09,297.3,0,1,1
17,4.7,3.96,-0.29,297.3,0,1,1
17,5.1,5.4,0.17,297.3,0,1,1
17,5.4,5.76,-0.19,297.3,0,1,1
17,5.8,6.84,-0.19,297.3,0,1,1
17,6.1,7.56,0.09,297.3,0,1,1
18,6.5,6.84,-0.13,297.3,0,1,1
18,6.8,7.2,0.04,297.3,0,1,1
18,7.1,7.56,0.19,297.3,0,1,1
18,7.4,7.92,-0.33,297.3,0,1,1
18,7.8,7.92,0.51,297.3,0,1,1
18,8.1,8.28,-0.12,297.3,0,1,1
18,8.5,7.92,-0.13,297.3,0,1,1
18,8.8,8.64,0.07,297.3,0,1,1
18,9.2,9,-0.15,297.3,0,1,1
18,9.6,8.64,0.09,297.3,0,1,1
18,10,8.28,0.16,297.3,0,1,1
18,10.3,7.56,-0.15,297.3,0,1,1
18,10.6,7.56,0.18,297.3,0,1,1
18,10.8,7.92,0.14,297.28,0,1,1
18,11.1,8.28,-0.18,297.24,0,1,1
18,11.4,8.28,0.28,297.2,0,1,1
18,11.7,7.92,-0.09,297.2,0,1,1
18,12,7.56,-0.32,297.2,0,1,1
19,12.3,7.56,-0.01,297.2,0,1,1
19,12.6,6.12,-0.03,297.2,0,1,1
19,12.9,6.12,-0.27,297.2,0,1,1
19,13.3,5.76,0.09,297.2,0,1,1
19,13.7,5.04,0.17,297.2,0,1,1
19,14.1,3.96,-0.29,297.2,0,1,1
19,14.5,3.96,-0.16,297.2,0,1,1
19,14.9,3.6,-0.07,297.2,0,1,1
19,15.3,3.24,-0.06,297.2,0,1,1
19,15.6,2.16,0.26,297.2,0,1,1
19,16,1.44,0.09,297.2,0,1,1
20,16.3,1.44,-0.15,297.2,0,1,1
20,16.7,2.16,-0.44,297.2,0,1,1
20,17.1,3.96,-0.23,297.2,0,1,1
20,17.5,5.4,-0.57,297.2,0,1,1
20,17.9,8.64,-0.47,297.2,0,1,1
20,18.2,11.52,-0.36,297.2,0,1,1
20,18.6,11.52,-0.12,297.2,0,1,1
20,19,11.88,-0.02,297.2,0,1,1
21,19.4,12.96,-0.08,297.2,0,1,1
21,19.8,15.12,0.1,297.2,0,1,1
21,20.2,15.12,0.11,297.2,0,1,1
21,20.6,15.84,-0.27,297.2,0,1,1
21,20.9,15.48,0.02,297.2,0,1,1
21,21.1,12.96,0.47,297.2,0,1,1
21,21.4,10.8,0.24,297.18,0,1,1
22,21.6,3.96,0.08,297.14,0,1,1
22,21.9,1.08,0.41,297.1,0,1,1
22,22.3,-2.16,0.19,297.1,0,1,1
22,22.7,-4.32,-0.28,297.1,0,1,1
22,23.1,-6.84,-0.18,297.1,0,1,1
22,23.5,-7.92,0.36,297.1,0,1,1
23,23.9,-7.92,0.51,297.1,0,1,1
23,24.3,-9.72,-0.03,297.1,0,1,1
23,24.7,-12.96,0.07,297.1,0,1,1
23,25.1,-11.88,0.33,297.1,0,1,1
23,25.5,-10.8,-0.16,297.1,0,1,1
23,25.9,-11.52,-0.12,297.1,0,1,1
24,26.2,-12.6,-0.06,297.1,0,1,1
24,26.4,-9.36,0.11,297.1,0,1,1
24,26.7,-7.92,-0.14,297.1,0,1,1
24,27,-6.48,-0.19,297.1,0,1,1
24,27.3,-4.68,0.03,297.1,0,1,1
25,27.6,-0.72,-0.1,297.1,0,1,1
25,28,0,-0.37,297.1,0,1,1
25,28.4,1.8,-0.07,297.1,0,1,1
25,28.7,4.68,0,297.1,0,1,1
25,29.1,6.48,-0.08,297.1,0,1,1
26,29.6,8.28,-0.23,297.1,0,1,1
26,30.2,9.72,-0.19,297.1,0,1,1
26,30.7,12.24,-0.11,297.1,0,1,1
26,31.2,16.2,-0.32,297.1,0,1,1
26,31.7,18.72,-0.32,297.1,0,1,1
27,32.1,21.24,-0.46,297.1,0,1,1
27,32.4,22.68,-0.58,297.1,0,1,1
27,32.8,24.12,-0.38,297.1,0,1,1
27,33.2,24.84,-0.52,297.1,0,1,1
28,33.5,24.48,-0.27,297.1,0,1,1
